fl,-9999.0,EPSG:4326,-26.036864,,
fl,-9999.0,EPSG:4326,-21.84256,,
fl,-9999.0,EPSG:4326,25.520896,,
fl,-9999.0,EPSG:4326,32.860928,,
fl,-9999.0,EPSG:4326,,0.032768,
fl,-9999.0,EPSG:4326,,0.032768,
fl,-9999.0,EPSG:4326,,128.0,
fl,-9999.0,EPSG:4326,,224.0,
fl,-9999.0,EPSG:4326,,,0.512977
fl,-9999.0,EPSG:4326,,,3.555996
fl,-9999.0,EPSG:4326,,,10751.0
fl,-9999.0,EPSG:4326,,,1.275965
fl,-9999.0,EPSG:4326,,,0.456664
